title,date,tags,company,link
2021 카카오 인턴십 for Tech developers 코딩 테스트 해설,2021.07.08,career#coding#coding test#kakao#신규입사자#recruit#tech#test#career#coding#coding test#kakao#신규입사자#recruit#tech#test,카카오,https://tech.kakao.com/2021/07/08/2021-%ec%b9%b4%ec%b9%b4%ec%98%a4-%ec%9d%b8%ed%84%b4%ec%8b%ad-for-tech-developers-%ec%bd%94%eb%94%a9-%ed%85%8c%ec%8a%a4%ed%8a%b8-%ed%95%b4%ec%84%a4/
Open Work를 향한 작은 노력들 : 조직의 작은 변화 만들기,2021.07.05,agile#feedback#jira#open#일하는방법#협업#agile#feedback#jira#open#일하는방법#협업,카카오,https://tech.kakao.com/2021/07/05/openwork-cuddy/
"OpenWork, 카카오의 일하는 방식",2021.07.02,agile#agilecoach#jcmm#jira#open#일하는방법#협업#agile#agilecoach#jcmm#jira#open#일하는방법#협업,카카오,https://tech.kakao.com/2021/07/02/openwork-agile/
카카오 AI추천 : 토픽 모델링과 MAB를 이용한 카카오 개인화 추천,2021.06.25,ai#mab#machine learning#recommendation system#tech#topic modeling#개인화 추천#ai#mab#machine learning#recommendation system#tech#topic modeling#개인화 추천,카카오,https://tech.kakao.com/2021/06/25/kakao-ai-recommendation-01/
FE개발자의 성장 스토리 10 : 주니어 FE 개발자 오픈소스 성장기,2021.06.16,eslint#front end#front end#javascript#microsoft typescript#rome#techtalk#eslint#front end#front end#javascript#microsoft typescript#rome#techtalk,카카오,https://tech.kakao.com/2021/06/16/frontend-growth-10/
FE개발자의 성장 스토리 09 : Offscreencanvas 적용기,2021.06.02,canvasapi#front end#front end#javascript#tech#webgl#web-worker#canvasapi#front end#front end#javascript#tech#webgl#web-worker,카카오,https://tech.kakao.com/2021/06/02/frontend-growth-09/
뉴크루의 카카오 백엔드 개발자 이야기,2021.05.24,backend#career#developer#kakaokrew#kakaotalk#신규입사자#recruit#backend#career#developer#kakaokrew#kakaotalk#신규입사자#recruit,카카오,https://tech.kakao.com/2021/05/24/jyami/
카카오 AI추천 : 카카오페이지와 멜론으로 살펴보는 카카오 연관 추천,2021.05.20,ai#kakaopage#machine learning#melon#recommendation system#tech#연관 추천#ai#kakaopage#machine learning#melon#recommendation system#tech#연관 추천,카카오,https://tech.kakao.com/2021/05/20/kakao-ai-recommendation/
FE개발자의 성장 스토리 08 : WebAssembly 개발기,2021.05.17,emscripten#front end#front end#javascript web-assembly#tech#wasm#emscripten#front end#front end#javascript web-assembly#tech#wasm,카카오,https://tech.kakao.com/2021/05/17/frontend-growth-08/
카카오맵이 빠르게 길을 찾아주는 방법: CCH를 이용한 개편기,2021.05.10,algorithm#cch#kakaomap#map#performance#server#tech#길찾기#algorithm#cch#kakaomap#map#performance#server#tech#길찾기,카카오,https://tech.kakao.com/2021/05/10/kakaomap-cch/
