title,date,tags,company,link
WATCHA 서버 접속을 위한 CLI 와 SSH 인증서버 소개 | by Allan Bae | WATCHA | Medium,2020.03.31,server#golang#aws#ssh,왓챠,https://medium.com/watcha/watcha-%EC%84%9C%EB%B2%84-%EC%A0%91%EC%86%8D%EC%9D%84-%EC%9C%84%ED%95%9C-cli-%EC%99%80-ssh-%EC%9D%B8%EC%A6%9D%EC%84%9C%EB%B2%84-%EC%86%8C%EA%B0%9C-264cc31f411a?source=---------5-----------------------
WATCHA PLAY 서비스 MSA 적용하기,2019.12.16,server,왓챠,https://medium.com/watcha/watcha-play-%EC%84%9C%EB%B9%84%EC%8A%A4-msa-%EC%A0%81%EC%9A%A9%ED%95%98%EA%B8%B0-31e06fe039a0?source=---------6-----------------------
멀티클라우드를 이용한 로그 분석 플랫폼 개발하기,2019.10.30,server,왓챠,https://medium.com/watcha/%EB%A9%80%ED%8B%B0%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C%EB%A5%BC-%EC%9D%B4%EC%9A%A9%ED%95%9C-%EB%A1%9C%EA%B7%B8-%EB%B6%84%EC%84%9D-%ED%94%8C%EB%9E%AB%ED%8F%BC-%EA%B0%9C%EB%B0%9C%ED%95%98%EA%B8%B0-8c5f671df559?source=---------7-----------------------
WATCHA CTI’s Case Report: <Join My Table> — 5부 오디오 프로덕션 | by gadgetlip | WATCHA | Medium,2022.10.05,programming#production#dolby atmos#tech#cti,왓챠,https://medium.com/watcha/watcha-ctis-case-report-join-my-table-5%EB%B6%80-%EC%98%A4%EB%94%94%EC%98%A4-%ED%94%84%EB%A1%9C%EB%8D%95%EC%85%98-2ec87ff1915a?source=---------0-----------------------
WATCHA CTI’s Case Report: <Join My Table> — 4부 포스트프로덕션 | by gadgetlip | WATCHA | Medium,2022.09.29,programming#dolby vision#hdr#production#content production,왓챠,https://medium.com/watcha/watcha-ctis-case-report-join-my-table-4%EB%B6%80-%ED%8F%AC%EC%8A%A4%ED%8A%B8%ED%94%84%EB%A1%9C%EB%8D%95%EC%85%98-2c7c9f19bf1a?source=---------1-----------------------
WATCHA CTI’s Case Report: <Join My Table> — 3부 프로덕션 | by gadgetlip | WATCHA | Medium,2022.09.21,production#programming#tech#dolby vision#content production,왓챠,https://medium.com/watcha/watcha-ctis-case-report-join-my-table-3%EB%B6%80-%ED%94%84%EB%A1%9C%EB%8D%95%EC%85%98-befd18881c5d?source=---------2-----------------------
WATCHA CTI’s Case Report: <Join My Table> — 2부 프리프로덕션 | by gadgetlip | WATCHA | Medium,2022.09.14,tech#production#programming#dolby vision#content production,왓챠,https://medium.com/watcha/watcha-ctis-case-report-join-my-table-2%EB%B6%80-%ED%94%84%EB%A6%AC%ED%94%84%EB%A1%9C%EB%8D%95%EC%85%98-2ca01dab094?source=---------3-----------------------
WATCHA CTI’s Case Report: <Join My Table> — 1부 들어가며 | by gadgetlip | WATCHA | Medium,2022.09.07,tech#production#dolby vision#hdr#programming,왓챠,https://medium.com/watcha/watcha-ctis-case-report-join-my-table-1%EB%B6%80-%EB%93%A4%EC%96%B4%EA%B0%80%EB%A9%B0-d2a52359fe85?source=---------4-----------------------
"내돈내산, Compose Focus",2022.08.03,programming#compose#andorid#android tv#compose ui,왓챠,https://medium.com/watcha/%EB%82%B4%EB%8F%88%EB%82%B4%EC%82%B0-compose-focus-80c825f87293?source=---------5-----------------------
"안드로이드 TV 플레이어, 책임과 협력으로",2022.07.27,programming#ui#ux#andorid#tv app development,왓챠,https://medium.com/watcha/%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-tv-%ED%94%8C%EB%A0%88%EC%9D%B4%EC%96%B4-%EC%B1%85%EC%9E%84%EA%B3%BC-%ED%98%91%EB%A0%A5%EC%9C%BC%EB%A1%9C-9e7815dcea4c?source=---------6-----------------------
