title,date,tags,company,link
Django에서는 QuerySet이 당신을 만듭니다 (2),2020.02.01,queryset#django#python#delivery hero korea#post,요기요,https://techblog.yogiyo.co.kr/django%EC%97%90%EC%84%9C%EB%8A%94-queryset%EC%9D%B4-%EB%8B%B9%EC%8B%A0%EC%9D%84-%EB%A7%8C%EB%93%AD%EB%8B%88%EB%8B%A4-2-5f6f8c6cd7e3?source=---------26-----------------------
Django에서는 QuerySet이 당신을 만듭니다 (1),2019.05.06,django#queryset#prefetch#python#post,요기요,https://techblog.yogiyo.co.kr/django-queryset-1-14b0cc715eb7?source=---------27-----------------------
요기요 슈퍼클럽이 유저를 만나기까지,2019.09.04,슈퍼클럽#culture#yogiyo#subscribe#post,요기요,https://techblog.yogiyo.co.kr/%EC%8A%88%ED%8D%BC%ED%81%B4%EB%9F%BD%EC%9D%B4-%EC%9C%A0%EC%A0%80%EB%A5%BC-%EB%A7%8C%EB%82%98%EA%B8%B0%EA%B9%8C%EC%A7%80-57f2202af038?source=---------28-----------------------
Google I/O 2019: 여윾시 갓글(Godgle)이었다.,2019.06.10,google#googleio#andorid#post#culture,요기요,https://techblog.yogiyo.co.kr/%EC%97%AC%EC%9C%BE%EC%8B%9C-%EA%B0%93%EA%B8%80-godgle-%EC%9D%B4%EC%97%88%EB%8B%A4-d37eb21ec6ce?source=---------29-----------------------
Google Cloud Next ’19 참관기,2019.06.10,google cloud platform#google next#post#google cloud#culture,요기요,https://techblog.yogiyo.co.kr/google-cloud-next-19-%EC%B0%B8%EA%B4%80%EA%B8%B0-426e6aa0af93?source=---------30-----------------------
Agile 2018 발표자 도전기 3부: 세션 발표 & 컨퍼런스 현장 스케치,2019.03.24,agile2018#agile#post#culture#scrum master,요기요,https://techblog.yogiyo.co.kr/agile-2018-%EB%B0%9C%ED%91%9C%EC%9E%90-%EB%8F%84%EC%A0%84%EA%B8%B0-3%EB%B6%80-%EC%84%B8%EC%85%98-%EB%B0%9C%ED%91%9C-%EC%BB%A8%ED%8D%BC%EB%9F%B0%EC%8A%A4-%ED%98%84%EC%9E%A5-%EC%8A%A4%EC%BC%80%EC%B9%98-81e50031b076?source=---------31-----------------------
Agile 2018 발표자 도전기 2부: 코치와 함께 뛰는 Writing Sprint,2019.03.23,writing sprint#sprint#post#culture#agile,요기요,https://techblog.yogiyo.co.kr/agile-2018-%EB%B0%9C%ED%91%9C%EC%9E%90-%EB%8F%84%EC%A0%84%EA%B8%B0-2%EB%B6%80-%EC%BD%94%EC%B9%98%EC%99%80-%ED%95%A8%EA%BB%98-%EB%9B%B0%EB%8A%94-writing-sprint-e748aa8a1a08?source=---------32-----------------------
decorated function을 undecorate 하기,2019.03.02,post#undecoration#decorators#one assertion per test#python,요기요,https://techblog.yogiyo.co.kr/decorated-function%EC%9D%84-undecorate-%ED%95%B4%EB%B3%B4%EA%B8%B0-d1c4ee60b45f?source=---------33-----------------------
치즈 돈카츠에 담긴 Interface의 개념,2019.03.02,java#object oriented#spring#interfaces#post,요기요,https://techblog.yogiyo.co.kr/class-%EC%99%80-interface%EC%9D%98-%EC%B0%A8%EC%9D%B4-197444f8407f?source=---------34-----------------------
당신의 객체 Mock으로 대체되었다.,2019.02.06,python#unit test#mocking#post#delivery hero korea,요기요,https://techblog.yogiyo.co.kr/%EB%8B%B9%EC%8B%A0%EC%9D%98-%EA%B0%9D%EC%B2%B4-mock%EC%9C%BC%EB%A1%9C-%EB%8C%80%EC%B2%B4%EB%90%98%EC%97%88%EB%8B%A4-98da3f8cba5b?source=---------35-----------------------
